I,II,V1,V2,V3,V4,V5,V6,III,aVR,aVL,aVF
97,14,-200,-419,-195,43,185,29,-83,-55,90,-34
107,19,-204,-419,-195,58,204,39,-88,-63,97,-34
87,9,-219,-444,-214,39,195,34,-78,-48,82,-34
68,9,-234,-458,-224,29,185,29,-59,-38,63,-25
48,9,-248,-473,-234,19,175,24,-39,-28,43,-15
29,9,-263,-488,-244,9,165,19,-20,-19,24,-5
63,34,-244,-473,-229,9,165,39,-29,-48,46,2
87,58,-234,-468,-224,9,165,48,-29,-72,58,14
112,82,-224,-463,-219,9,165,58,-30,-97,71,26
136,107,-214,-458,-214,9,165,68,-29,-121,82,39
107,82,-209,-439,-200,9,156,58,-25,-94,66,28
87,68,-204,-429,-195,9,156,58,-19,-77,53,24
68,53,-200,-419,-190,9,156,58,-15,-60,41,19
48,39,-195,-409,-185,9,156,58,-9,-43,28,15
87,97,-146,-380,-165,9,156,78,10,-92,38,53
58,68,-126,-370,-165,19,175,87,10,-63,24,39
19,0,-156,-400,-195,-9,156,68,-19,-9,19,-9
-19,-29,-195,-429,-234,-58,117,29,-10,24,-4,-19
-4,-14,-180,-424,-224,-73,92,19,-10,9,3,-12
0,-9,-175,-419,-224,-78,78,9,-9,4,4,-9
4,-4,-170,-414,-224,-82,63,0,-8,0,6,-6
9,0,-165,-409,-224,-87,48,-9,-9,-4,9,-4
19,19,-156,-380,-214,-87,43,4,0,-19,9,9
48,39,-151,-375,-204,-92,39,9,-9,-43,28,15
19,29,-141,-356,-195,-107,19,4,10,-24,4,19
-39,19,-131,-341,-180,-107,24,19,58,10,-48,38
-14,53,-112,-312,-165,-87,43,43,67,-19,-40,60
4,43,-97,-307,-165,-102,34,39,39,-23,-17,41
53,39,-92,-287,-156,-117,19,39,-14,-46,33,12
34,39,-78,-268,-141,-102,19,63,5,-36,14,22
9,48,-68,-253,-126,-102,19,48,39,-28,-15,43
48,58,-48,-239,-117,-107,14,53,10,-53,19,34
63,34,-39,-224,-112,-112,4,34,-29,-48,46,2
34,34,-39,-200,-107,-131,-19,0,0,-34,17,17
0,0,-34,-175,-97,-131,-29,0,0,0,0,0
14,-9,-19,-180,-87,-122,-19,14,-23,-2,18,-16
-14,-53,-19,-190,-87,-122,0,14,-39,33,12,-46
-43,-78,-24,-185,-87,-122,-9,4,-35,60,-4,-56
-29,-43,-19,-170,-82,-122,-43,0,-14,36,-7,-28
-24,-34,-9,-165,-82,-131,-58,-29,-10,29,-7,-22
-4,-14,-4,-156,-78,-131,-63,-53,-10,9,3,-12
9,0,0,-146,-78,-126,-58,-48,-9,-4,9,-4
-4,-9,-19,-146,-87,-146,-73,-58,-5,6,0,-7
-34,-24,-19,-151,-87,-161,-78,-63,10,29,-22,-7
-39,-34,-14,-151,-82,-156,-78,-63,5,36,-22,-14
-19,-43,-14,-141,-73,-151,-73,-63,-24,31,2,-33
-29,-53,4,-126,-82,-141,-87,-39,-24,41,-2,-38
-58,-73,9,-122,-68,-156,-82,-24,-15,65,-21,-44
-68,-39,39,-117,-53,-136,-68,0,29,53,-48,-5
-58,-24,29,-112,-58,-146,-63,19,34,41,-46,5
-48,-14,0,-122,-78,-151,-73,0,34,31,-41,10
-29,-34,-19,-131,-82,-156,-87,-14,-5,31,-12,-19
-43,-63,-39,-141,-92,-161,-97,-24,-20,53,-11,-41
-24,-82,-58,-146,-102,-161,-107,-43,-58,53,17,-70
-19,-39,-43,-146,-102,-170,-126,-53,-20,29,0,-29
-53,-58,-39,-146,-117,-180,-146,-68,-5,55,-24,-31
-58,-39,-24,-141,-102,-180,-141,-48,19,48,-38,-10
-4,14,14,-136,-97,-165,-136,-34,18,-5,-11,16
4,-14,29,-126,-78,-161,-131,-43,-18,5,11,-16
-29,-48,34,-117,-73,-161,-131,-43,-19,38,-5,-33
-19,-58,39,-107,-73,-165,-126,-43,-39,38,10,-48
-4,-53,43,-107,-63,-170,-122,-39,-49,28,22,-51
9,-43,24,-112,-82,-180,-136,-43,-52,17,30,-47
4,-43,24,-112,-87,-170,-146,-43,-47,19,25,-45
-24,-48,29,-117,-87,-170,-141,-43,-24,36,0,-36
-19,-39,29,-122,-92,-170,-165,-48,-20,29,0,-29
9,-14,39,-117,-78,-165,-151,-43,-23,2,16,-18
53,4,39,-112,-73,-161,-126,-19,-49,-28,51,-22
24,-14,39,-112,-73,-161,-126,-29,-38,-5,31,-26
9,-34,24,-117,-78,-156,-122,-34,-43,12,26,-38
29,-39,34,-107,-68,-156,-131,-39,-68,5,48,-53
4,-24,48,-97,-68,-156,-131,-34,-28,10,16,-26
-29,-29,48,-97,-68,-151,-141,-39,0,29,-14,-14
-9,-39,48,-102,-63,-151,-151,-43,-30,24,10,-34
-14,-39,48,-97,-48,-126,-117,-24,-25,26,5,-32
-43,-39,43,-92,-43,-131,-102,-4,4,41,-23,-17
9,-14,43,-87,-48,-122,-87,-4,-23,2,16,-18
39,9,43,-82,-43,-112,-68,4,-30,-24,34,-10
19,9,53,-97,-48,-126,-82,-9,-10,-14,14,0
9,-14,48,-107,-58,-126,-102,-9,-23,2,16,-18
39,9,43,-112,-58,-126,-117,-4,-30,-24,34,-10
53,14,34,-122,-68,-126,-112,0,-39,-33,46,-12
-4,-48,48,-117,-58,-112,-122,4,-44,26,20,-46
-24,-63,29,-122,-63,-131,-131,-4,-39,43,7,-51
-53,-48,34,-117,-53,-131,-122,0,5,50,-29,-21
-39,-73,34,-107,-39,-126,-112,9,-34,56,-2,-53
-34,-58,34,-107,-39,-117,-102,0,-24,46,-5,-41
-39,-53,39,-107,-43,-112,-102,-9,-14,46,-12,-33
-29,-29,53,-97,-43,-102,-102,0,0,29,-14,-14
14,-4,63,-97,-43,-97,-97,9,-18,-5,16,-11
14,19,53,-107,-48,-107,-112,14,5,-16,4,12
0,4,63,-102,-53,-107,-112,24,4,-2,-2,4
-9,19,53,-112,-63,-126,-102,9,28,-5,-18,23
-4,34,29,-136,-87,-156,-136,-4,38,-15,-21,36
-14,14,39,-131,-73,-141,-117,9,28,0,-21,21
-14,0,39,-122,-63,-122,-92,24,14,7,-14,7
-4,-19,39,-117,-58,-117,-82,29,-15,11,5,-17
-9,-29,29,-117,-53,-122,-73,29,-20,19,5,-24
-29,-29,0,-146,-73,-141,-87,9,0,29,-14,-14
-39,-68,-9,-165,-82,-151,-102,4,-29,53,-5,-48
-73,-112,-9,-165,-92,-161,-112,4,-39,92,-17,-75
-112,-102,-9,-161,-92,-170,-107,14,10,107,-61,-46
43,4,9,-131,-63,-131,-73,24,-39,-23,41,-17
24,-14,19,-122,-43,-126,-63,39,-38,-5,31,-26
-112,-165,14,-146,-63,-146,-92,9,-53,138,-29,-109
-97,-141,14,-156,-78,-156,-102,0,-44,119,-26,-92
-19,-9,39,-131,-53,-156,-92,4,10,14,-14,0
-53,4,48,-131,-53,-161,-102,-14,57,24,-55,30
-63,-29,34,-141,-73,-185,-126,-24,34,46,-48,2
-29,-14,19,-136,-73,-209,-146,-34,15,21,-22,0
-4,-4,19,-117,-58,-214,-175,-58,0,4,-2,-2
-43,-78,39,-87,-34,-214,-200,-87,-35,60,-4,-56
-117,-175,63,-58,-9,-224,-244,-122,-58,146,-29,-116
-102,-156,82,-53,-4,-239,-292,-146,-54,129,-24,-105
-24,-82,92,-58,14,-224,-312,-156,-58,53,17,-70
4,-48,102,-39,48,-200,-302,-136,-52,22,28,-50
-63,-53,102,-24,68,-156,-258,-97,10,58,-36,-21
-151,-48,92,-14,92,-102,-185,-68,103,99,-127,27
-122,34,73,-29,107,-48,-97,-58,156,44,-139,95
0,112,34,-58,112,29,43,-34,112,-56,-56,112
53,102,-4,-78,165,190,273,39,49,-77,2,75
14,122,-14,-68,263,414,570,131,108,-68,-47,115
19,229,-19,-53,336,634,893,214,210,-124,-95,219
102,341,-48,-58,366,810,1220,341,239,-221,-68,290
131,380,-39,-48,370,936,1532,507,249,-255,-59,314
92,453,-14,-53,346,1024,1805,619,361,-272,-134,407
141,566,-4,-92,283,1083,1995,663,425,-353,-142,495
229,673,29,-92,244,1185,2215,736,444,-451,-107,558
239,732,78,-73,224,1273,2435,819,493,-485,-127,612
141,629,68,-136,126,1239,2498,780,488,-385,-173,558
43,453,24,-244,-48,990,2244,639,410,-248,-183,431
39,351,14,-302,-200,570,1717,497,312,-195,-136,331
78,326,29,-336,-341,97,1088,405,248,-202,-85,287
92,312,48,-370,-448,-312,502,346,220,-202,-64,266
82,224,-9,-439,-561,-619,-14,214,142,-153,-30,183
82,112,-78,-497,-624,-756,-287,87,30,-97,26,71
82,107,-78,-502,-590,-717,-297,39,25,-94,28,66
43,87,-87,-531,-556,-673,-278,9,44,-65,0,65
24,-39,-131,-541,-531,-649,-287,-29,-63,7,43,-51
39,-34,-107,-458,-434,-566,-248,-19,-73,-2,56,-53
68,63,-78,-361,-302,-473,-175,29,-5,-65,36,29
63,29,-146,-356,-268,-458,-170,9,-34,-46,48,-2
19,-78,-224,-400,-263,-483,-209,-53,-97,29,58,-87
-48,-78,-170,-331,-200,-434,-165,-34,-30,63,-9,-54
-29,-4,-73,-229,-107,-361,-107,19,25,16,-27,10
63,14,-63,-219,-102,-366,-126,-19,-49,-38,56,-17
63,24,-53,-214,-97,-356,-112,-9,-39,-43,51,-7
48,43,-34,-200,-92,-351,-102,4,-5,-45,26,19
29,24,-19,-185,-68,-341,-92,4,-5,-26,17,9
29,34,-14,-175,-68,-341,-102,4,5,-31,12,19
63,43,-39,-175,-48,-331,-92,19,-20,-53,41,11
63,29,-48,-170,-39,-336,-102,14,-34,-46,48,-2
48,-14,-48,-161,-24,-341,-97,14,-62,-17,55,-38
19,9,-63,-161,-14,-336,-92,19,-10,-14,14,0
43,53,-53,-156,-24,-346,-107,0,10,-48,16,31
53,39,-53,-161,-39,-356,-122,-19,-14,-46,33,12
39,63,-43,-156,-39,-356,-126,-29,24,-51,7,43
58,107,-29,-146,-29,-346,-126,-34,49,-82,4,78
34,92,-24,-151,-19,-346,-131,-53,58,-63,-12,75
0,43,-29,-141,-19,-351,-136,-58,43,-21,-21,43
-29,48,-29,-141,-19,-356,-141,-63,77,-9,-53,62
0,78,-34,-146,-24,-356,-146,-68,78,-39,-39,78
24,58,-29,-136,-14,-336,-141,-73,34,-41,-5,46
24,39,-14,-126,-9,-326,-131,-58,15,-31,4,27
14,19,-4,-117,9,-302,-112,-48,5,-16,4,12
14,-4,0,-107,9,-283,-107,-43,-18,-5,16,-11
4,-4,-24,-122,4,-302,-117,-48,-8,0,6,-6
-4,14,-29,-117,9,-302,-131,-48,18,-5,-11,16
-19,14,-39,-122,9,-312,-141,-53,33,2,-26,23
-78,-24,-53,-126,4,-326,-161,-68,54,51,-66,15
-92,-68,-48,-117,9,-312,-156,-53,24,80,-58,-22
-63,-24,-34,-97,34,-292,-146,-34,39,43,-51,7
-39,0,-19,-82,48,-287,-126,-29,39,19,-39,19
-43,4,-29,-73,39,-292,-131,-39,47,19,-45,25
-53,-14,-39,-102,24,-312,-161,-48,39,33,-46,12
-73,-4,-39,-102,14,-307,-161,-39,69,38,-71,32
-63,53,-29,-82,29,-312,-161,-39,116,5,-89,84
-43,48,-29,-82,39,-317,-161,-39,91,-2,-67,69
-39,58,-24,-73,34,-326,-156,-53,97,-9,-68,77
-9,68,-4,-73,39,-312,-141,-53,77,-29,-43,72
4,43,0,-78,39,-297,-141,-58,39,-23,-17,41
-24,43,-4,-92,19,-322,-146,-63,67,-9,-45,55
-48,48,-19,-92,19,-312,-156,-63,96,0,-72,72
-39,24,-24,-97,29,-297,-146,-58,63,7,-51,43
-39,-24,-53,-102,24,-312,-146,-63,15,31,-27,-4
-39,14,-53,-107,9,-336,-151,-87,53,12,-46,33
-4,-4,-39,-87,14,-341,-161,-92,0,4,-2,-2
-4,-19,-43,-82,24,-331,-156,-78,-15,11,5,-17
-24,-19,-24,-78,43,-317,-146,-63,5,21,-14,-7
-34,-4,-19,-68,53,-302,-131,-53,30,19,-32,13
19,-19,-19,-43,73,-287,-107,-43,-38,0,28,-28
24,9,-14,-34,82,-283,-87,-34,-15,-16,19,-3
34,14,-14,-29,87,-278,-97,-24,-20,-24,27,-3
24,-19,-24,-24,92,-273,-92,-14,-43,-2,33,-31
34,-4,-34,-43,82,-278,-112,-39,-38,-15,36,-21
34,48,-34,-53,78,-287,-117,-34,14,-41,10,31
53,78,-43,-58,68,-297,-122,-39,25,-65,14,51
78,107,-68,-63,68,-326,-141,-53,29,-92,24,68
63,92,-82,-73,58,-341,-170,-63,29,-77,17,60
43,78,-68,-58,63,-346,-151,-68,35,-60,4,56
39,53,-73,-58,78,-322,-146,-63,14,-46,12,33
34,73,-87,-58,78,-317,-151,-68,39,-53,-2,56
48,102,-97,-53,78,-317,-151,-58,54,-75,-3,78
48,87,-97,-63,73,-322,-151,-68,39,-67,4,63
29,73,-112,-97,63,-346,-161,-82,44,-51,-7,58
29,58,-112,-107,58,-331,-161,-82,29,-43,0,43
63,78,-82,-82,78,-287,-117,-53,15,-70,24,46
92,136,-68,-58,112,-273,-102,-34,44,-114,24,90
112,136,-48,-29,131,-258,-92,-19,24,-124,44,80
107,131,-24,4,161,-229,-78,4,24,-119,41,77
82,136,-39,0,146,-234,-82,-4,54,-109,14,95
92,112,-43,-4,151,-244,-92,-14,20,-102,36,66
102,78,-34,4,151,-239,-102,-24,-24,-90,63,27
87,53,-39,0,156,-239,-92,-24,-34,-70,60,9
82,53,-48,0,165,-229,-82,-34,-29,-67,55,12
58,53,-58,-4,161,-234,-82,-53,-5,-55,31,24
58,53,-43,0,161,-224,-73,-48,-5,-55,31,24
63,39,-24,19,190,-204,-48,-34,-24,-51,43,7
58,39,-34,29,190,-195,-58,-24,-19,-48,38,10
82,58,-34,34,204,-190,-48,-29,-24,-70,53,17
107,97,-34,43,209,-180,-43,-34,-10,-102,58,43
122,97,-39,39,219,-161,-34,-39,-25,-109,73,36
97,82,-68,29,209,-165,-48,-48,-15,-89,56,33
34,48,-87,29,195,-170,-53,-58,14,-41,10,31
9,53,-73,43,234,-136,-29,-39,44,-31,-17,48
48,78,-68,48,244,-117,-9,-29,30,-63,9,54
82,48,-87,43,214,-126,-29,-58,-34,-65,58,7
58,29,-78,43,239,-117,-34,-63,-29,-43,43,0
63,29,-78,48,258,-107,-24,-58,-34,-46,48,-2
68,24,-82,43,263,-117,-34,-63,-44,-46,56,-10
73,39,-102,43,244,-107,-43,-63,-34,-56,53,2
97,78,-102,48,244,-92,-39,-73,-19,-87,58,29
107,82,-112,48,244,-92,-39,-73,-25,-94,66,28
107,63,-112,48,248,-92,-34,-78,-44,-85,75,9
126,73,-82,68,292,-63,-14,-68,-53,-99,89,10
151,112,-63,92,307,-43,4,-53,-39,-131,95,36
151,78,-43,112,326,-24,9,-43,-73,-114,112,2
156,73,-34,122,336,-9,14,-34,-83,-114,119,-5
122,39,-39,122,326,-4,9,-39,-83,-80,102,-22
92,29,-43,122,336,4,9,-43,-63,-60,77,-17
68,19,-48,117,336,4,9,-48,-49,-43,58,-15
48,14,-63,112,341,4,14,-53,-34,-31,41,-10
82,24,-43,136,356,34,29,-48,-58,-53,70,-17
82,34,-43,136,346,34,29,-48,-48,-58,65,-7
68,14,-58,131,341,14,19,-63,-54,-41,61,-20
63,-9,-58,131,341,14,19,-63,-72,-27,67,-40
58,-14,-58,131,346,19,24,-68,-72,-22,65,-43
63,14,-58,131,341,24,19,-73,-49,-38,56,-17
73,24,-58,126,346,34,24,-73,-49,-48,61,-12
92,48,-39,126,351,43,48,-63,-44,-70,68,2
92,24,-58,117,336,39,19,-63,-68,-58,80,-22
92,24,-58,107,336,39,24,-53,-68,-58,80,-22
39,4,-68,102,326,24,29,-63,-35,-21,37,-15
53,-48,-68,92,307,19,19,-92,-101,-2,77,-74
87,0,-48,107,302,39,48,-68,-87,-43,87,-43
53,-9,-43,107,292,48,58,-63,-62,-22,57,-35
29,-9,-39,107,292,48,58,-58,-38,-10,33,-23
4,-9,-34,107,292,48,58,-53,-13,2,8,-11
-19,-9,-29,107,292,48,58,-48,10,14,-14,0
0,14,-43,97,283,39,53,-58,14,-7,-7,14
19,29,-48,87,273,29,48,-58,10,-24,4,19
39,43,-53,78,263,19,43,-58,4,-41,17,23
58,58,-58,68,253,9,39,-58,0,-58,29,29
39,39,-53,68,239,4,48,-43,0,-39,19,19
29,29,-48,68,234,0,58,-29,0,-29,14,14
19,19,-43,68,229,-4,68,-14,0,-19,9,9
9,9,-39,68,224,-9,78,0,0,-9,4,4
0,19,-34,63,209,-29,58,-4,19,-9,-9,19
0,29,-29,58,195,-48,39,-9,29,-14,-14,29
0,39,-24,53,180,-68,19,-14,39,-19,-19,39
0,48,-19,48,165,-87,0,-19,48,-24,-24,48
0,34,-29,34,141,-102,-4,-9,34,-17,-17,34
0,29,-29,19,126,-117,-9,-9,29,-14,-14,29
0,24,-29,4,112,-131,-14,-9,24,-12,-12,24
0,19,-29,-9,97,-146,-19,-9,19,-9,-9,19
-9,39,-48,-34,73,-165,-34,-29,48,-15,-28,43
-9,48,-58,-48,58,-175,-39,-39,57,-19,-33,52
-9,58,-68,-63,43,-185,-43,-48,67,-24,-38,62
-9,68,-78,-78,29,-195,-48,-58,77,-29,-43,72
0,58,-68,-73,19,-200,-39,-53,58,-29,-29,58
0,48,-58,-68,19,-204,-39,-48,48,-24,-24,48
0,39,-48,-63,19,-209,-39,-43,39,-19,-19,39
0,29,-39,-58,19,-214,-39,-39,29,-14,-14,29
0,39,-43,-58,9,-219,-48,-34,39,-19,-19,39
0,48,-48,-58,9,-224,-58,-29,48,-24,-24,48
0,58,-53,-58,9,-229,-68,-24,58,-29,-29,58
0,68,-58,-58,9,-234,-78,-19,68,-34,-34,68
4,58,-53,-53,9,-244,-68,-14,54,-31,-25,56
9,58,-48,-48,9,-244,-68,-9,49,-33,-20,53
14,58,-43,-43,9,-244,-68,-4,44,-36,-15,51
19,58,-39,-39,9,-244,-68,0,39,-38,-10,48
0,53,-34,-29,0,-258,-78,-4,53,-26,-26,53
-9,48,-29,-29,0,-263,-87,-9,57,-19,-33,52
-19,43,-24,-29,0,-268,-97,-14,62,-12,-40,52
-29,39,-19,-29,0,-273,-107,-19,68,-5,-48,53
-34,43,-19,-39,-4,-283,-97,-19,77,-4,-55,60
-39,48,-19,-39,-9,-283,-97,-19,87,-4,-63,67
-43,53,-19,-39,-14,-283,-97,-19,96,-5,-69,74
-48,58,-19,-39,-19,-283,-97,-19,106,-5,-77,82
-58,39,-29,-53,-24,-283,-107,-24,97,9,-77,68
-68,29,-29,-58,-29,-283,-107,-29,97,19,-82,63
-78,19,-29,-63,-34,-283,-107,-34,97,29,-87,58
-87,9,-29,-68,-39,-283,-107,-39,96,39,-91,52
-63,24,-24,-53,-24,-278,-97,-19,87,19,-75,55
-48,39,-19,-48,-19,-273,-97,-9,87,4,-67,63
-34,53,-14,-43,-14,-268,-97,0,87,-9,-60,70
-19,68,-9,-39,-9,-263,-97,9,87,-24,-53,77
-9,53,-14,-48,-14,-273,-102,0,62,-22,-35,57
0,48,-19,-48,-19,-273,-107,0,48,-24,-24,48
9,43,-24,-48,-24,-273,-112,0,34,-26,-12,38
19,39,-29,-48,-29,-273,-117,0,20,-29,0,29
9,58,-19,-39,-19,-263,-107,0,49,-33,-20,53
9,68,-19,-39,-19,-263,-107,0,59,-38,-25,63
9,78,-19,-39,-19,-263,-107,0,69,-43,-30,73
9,87,-19,-39,-19,-263,-107,0,78,-48,-34,82
-19,63,-9,-24,-9,-253,-92,4,82,-22,-50,72
-39,39,0,-19,0,-244,-87,9,78,0,-58,58
-58,14,9,-14,9,-234,-82,14,72,22,-65,43
-78,-9,19,-9,19,-224,-78,19,69,43,-73,30
-53,14,9,-24,4,-239,-92,14,67,19,-60,40
-39,29,0,-29,0,-244,-97,9,68,5,-53,48
-24,43,-9,-34,-4,-248,-102,4,67,-9,-45,55
-9,58,-19,-39,-9,-253,-107,0,67,-24,-38,62
-24,34,0,-24,9,-239,-102,9,58,-5,-41,46
-39,19,9,-9,19,-234,-97,9,58,10,-48,38
-53,4,19,4,29,-229,-92,9,57,24,-55,30
-68,-9,29,19,39,-224,-87,9,59,38,-63,25
-82,0,4,-4,14,-239,-102,0,82,41,-82,41
-87,0,-9,-19,0,-253,-117,-9,87,43,-87,43
-92,0,-24,-34,-14,-268,-131,-19,92,46,-92,46
-97,0,-39,-48,-29,-283,-146,-29,97,48,-97,48
-87,24,-24,-34,-14,-278,-126,-9,111,31,-99,67
-87,39,-19,-29,-9,-273,-117,0,126,24,-106,82
-87,53,-14,-24,-4,-268,-107,9,140,17,-113,96
-87,68,-9,-19,0,-263,-97,19,155,9,-121,111
-68,53,-19,-19,9,-253,-92,9,121,7,-94,87
-58,39,-19,-19,9,-253,-87,9,97,9,-77,68
-48,24,-19,-19,9,-253,-82,9,72,12,-60,48
-39,9,-19,-19,9,-253,-78,9,48,15,-43,28
-43,9,-34,-29,0,-273,-92,-9,52,17,-47,30
-48,9,-39,-39,-9,-283,-107,-19,57,19,-52,33
-53,9,-43,-48,-19,-292,-122,-29,62,22,-57,35
-58,9,-48,-58,-29,-302,-136,-39,67,24,-62,38
-87,9,-39,-48,-29,-322,-146,-58,96,39,-91,52
-117,-19,-19,-19,-9,-331,-165,-58,98,68,-107,39
-146,0,-9,-9,0,-331,-204,-78,146,73,-146,73
-87,-19,9,0,0,-351,-244,-107,68,53,-77,24
-39,-68,19,29,0,-361,-302,-146,-29,53,-5,-48
-97,-58,29,48,29,-351,-341,-185,39,77,-68,-9
-165,-19,39,58,48,-331,-361,-204,146,92,-155,63
-165,-29,58,68,58,-312,-351,-185,136,97,-150,53
-146,-97,58,87,87,-244,-283,-146,49,121,-97,-24
-156,-165,48,87,136,-156,-185,-107,-9,160,-73,-87
-185,-156,29,107,175,-58,-58,-48,29,170,-107,-63
-126,-78,29,117,224,87,146,29,48,102,-87,-15
0,9,9,117,292,273,380,87,9,-4,-4,9
39,97,0,117,380,488,673,185,58,-68,-9,77
29,224,9,146,468,712,995,302,195,-126,-83,209
68,351,29,165,527,868,1268,390,283,-209,-107,317
97,429,29,156,546,976,1493,458,332,-263,-117,380
87,458,48,175,585,1093,1678,517,371,-272,-142,414
107,468,78,224,644,1210,1834,566,361,-287,-127,414
87,458,68,224,663,1278,1961,575,371,-272,-142,414
58,458,29,195,624,1268,2020,566,400,-258,-171,429
78,478,58,204,585,1112,1864,536,400,-278,-161,439
126,419,136,253,546,761,1434,478,293,-272,-83,356
48,253,146,273,448,312,897,351,205,-150,-78,229
-97,97,146,283,341,-97,370,224,194,0,-145,145
-117,48,185,312,253,-409,-87,126,165,34,-141,106
-19,48,204,322,195,-546,-380,19,67,-14,-43,57
0,29,185,322,204,-517,-439,-58,29,-14,-14,29
-58,9,204,351,244,-439,-390,-78,67,24,-62,38
-58,-19,214,370,263,-409,-380,-87,39,38,-48,10
-68,-58,204,390,292,-380,-370,-97,10,63,-39,-24
-117,-78,214,458,370,-331,-351,-117,39,97,-78,-19
-117,-58,253,546,458,-283,-322,-146,59,87,-88,0
-107,-29,351,653,507,-253,-292,-136,78,68,-92,24
-107,19,439,761,536,-224,-253,-97,126,44,-116,72
-58,48,439,780,507,-244,-263,-97,106,5,-82,77
-29,48,419,771,439,-283,-292,-117,77,-9,-53,62
-107,48,507,829,400,-283,-253,-58,155,29,-131,101
-117,78,614,888,400,-253,-195,9,195,19,-156,136
-29,107,624,897,370,-273,-195,0,136,-39,-82,121
-58,87,605,897,322,-312,-234,-58,145,-14,-101,116
-156,39,634,936,312,-312,-234,-87,195,58,-175,117
-136,29,692,956,331,-292,-214,-68,165,53,-150,97
-117,29,663,897,283,-292,-214,-48,146,44,-131,87
-136,0,556,751,195,-331,-244,-58,136,68,-136,68
-87,39,488,644,156,-341,-253,-48,126,24,-106,82
-68,97,458,575,156,-331,-214,-9,165,-14,-116,131
-126,78,400,478,107,-351,-195,-19,204,24,-165,141
-97,29,361,380,78,-331,-156,-29,126,34,-111,77
-19,29,331,322,87,-292,-117,0,48,-5,-33,38
-29,-9,273,244,68,-283,-107,-9,20,19,-24,5
-39,-78,224,175,29,-302,-117,-29,-39,58,0,-58
9,-39,195,136,9,-292,-107,-19,-48,15,28,-43
-19,68,146,87,0,-283,-97,0,87,-24,-53,77
-87,29,117,48,0,-263,-78,29,116,29,-101,72
-63,14,87,34,-9,-263,-68,29,77,24,-70,45
-48,0,68,19,-9,-263,-68,29,48,24,-48,24
-34,-14,48,4,-9,-263,-68,29,20,24,-27,3
-19,-29,29,-9,-9,-263,-68,29,-10,24,-4,-19
-43,-39,9,-24,-24,-278,-82,14,4,41,-23,-17
-58,-48,0,-29,-29,-283,-87,9,10,53,-34,-19
-73,-58,-9,-34,-34,-287,-92,4,15,65,-44,-21
-87,-68,-19,-39,-39,-292,-97,0,19,77,-53,-24
-68,-43,-14,-53,-48,-283,-97,0,25,55,-46,-9
-48,-29,-9,-58,-48,-283,-97,0,19,38,-33,-5
-29,-14,-4,-63,-48,-283,-97,0,15,21,-22,0
-9,0,0,-68,-48,-283,-97,0,9,4,-9,4
0,0,9,-58,-39,-273,-92,-9,0,0,0,0
0,0,9,-58,-39,-263,-87,-9,0,0,0,0
0,0,9,-58,-39,-253,-82,-9,0,0,0,0
0,0,9,-58,-39,-244,-78,-9,0,0,0,0
-9,-14,19,-58,-39,-253,-78,-4,-5,11,-2,-9
-19,-19,19,-58,-39,-253,-78,0,0,19,-9,-9
-29,-24,19,-58,-39,-253,-78,4,5,26,-17,-9
-39,-29,19,-58,-39,-253,-78,9,10,34,-24,-9
-29,-34,4,-63,-43,-263,-82,4,-5,31,-12,-19
-19,-39,-9,-68,-48,-263,-87,0,-20,29,0,-29
